6992:453,565,970,1524,1827,2403,2714,3207,3506,10046
7005:3,199,239,378,431,873,901,1023,1126,1499
7019:30,48,357,496,591,861,1119,1187,2162,4919
7027:
7034:58,101,289,353,554,591,861,1499,1550,4174
7035:3,230,239,395,726,837,1567,2168,2868,2944
7036:54,380,449,521,1622,2166,3855,4048,4542,5581
7044:3,48,239,472,496,726,1187,1499,2626,2868
7053:179,1023,1126,1435,1551,2153,3599,3841,4187,7006
7059:6256,6695,7426,15100,15565,28400,45574,62566,84089,102594
7069:
7077:58530,62125,64725,77790
7096:
7112:2449,34116,71443,75057,81729,107052,120102
7116:94,610,708,1009,1065,1382,1578,1881,3250,3288
7118:3,29,138,162,239,749,813,1140,1476,3234
7133:3,48,239,394,496,749,1119,1187,1476,3234
7137:4943,7082,8563,24035,34038,39684,50432,59805,70580,84850
7140:88,4753,5347,9581,11677,17250,24711,30002,39947,61772
7159:3,101,239,554,861,901,1023,1499,1804,2618
7173:18525
7178:431,481,571,873,931,1339,2583,4107,7048,21380
7183:32,96,101,162,289,358,554,749,1804,3234
7184:
7188:
7192:29,58,76,101,289,508,554,899,1119,1382
7196:
7203:94,254,311,546,1065,1881,3250,3288,5178,7194
7214:48,472,496,508,899,1187,1382,1499,3250,3288
7224:470,827,1205,1402,2338,2626,4487,4816,5117,7210
7225:18087,21514,66575,105578
7230:
7232:890,1155,1376,1877,4743,5097,7806,9024,10039,11506
7239:24323,33304,113938
7242:7614,9782,19029,20037,22848,43282,44935,76460,94354,97070
7254:58624,60261,103841
7268:15,101,138,289,394,554,749,1476,1804,3234
7291:4856,12217,16269,20173,21433,22970,27731,28604,47257,82065
7294:30,48,94,496,899,1089,1102,1187,1382,1762
7299:94,96,103,239,301,358,1109,1382,2139,2200
7303:83785
7326:3,239,395,726,837,1164,1567,2361,2868,4880
7340:5670,7085,8042,9696,10254,15238,25928,33321,56166,93555
7346:94,138,179,431,508,873,931,1023,1126,1382
7348:42,317,956,1462,2618,9955,12941,13963,22308,46535
7351:
7356:1326,1937,2345,2351,2983,3599,5783,7623,14761,15676
7366:3,29,239,749,891,1102,1462,1476,1832,3234
7367:39204
7383:2373,5187,12400,19885,19886,28994,32877,55895,75784,86531
7397:32,66,138,209,449,521,591,690,861,1109
7410:93,2157,2307,2379,3086,6202,8995,10071,12223,22689
7414:29,302,495,692,915,3234,4025,5961,14617,16288
7419:416,2370,3599,5235,11899,15255,25230,28541,34764,35229
7429:
7433:3,239,294,395,726,837,1001,1567,2868,3429
7444:342,815,1164,1756,2008,2531,3409,4880,6247,9453
7451:8794,12495,16147,25649,52829,55235,65161,92462,102397,106372
7461:93,2632,3709,10292,12223,13194,14048,14593,21038,30736
7466:1951,2268,4934,16514,20711,24187,24738,28682,29097,64940
7467:58,101,138,239,289,356,378,554,901,1023
7488:3,66,239,302,495,690,726,736,3234,3730
7489:24032,39860,41064,77905,83977,85656
7517:186,3378,10178,11408,22713,40356,45641,64973
7518:3,84,124,239,327,361,726,1762,2139,2868
7519:48,239,378,402,901,947,1023,1119,1187,1535
7527:15642,20300,39395
7542:179,834,1023,1126,2085,3527,3841,4187,7006,12872
7555:
7556:3481,9656,17498,20008,25466,25740,31760,37647,42353,48210
7558:2982,8860,9874,24320,30627,32748,39337,40219,66818,75655
7563:3,84,239,495,692,726,749,1476,1762,3234
7572:574,877,1124,1147,1803,2153,3599,9417,9874,14754
7586:760,877,1124,1147,1740,2833,3211,9417,14754,19962
7590:3,101,239,289,294,363,394,554,1804,4174
7603:3,239,395,591,596,616,726,1009,2868,5575
7605:3,30,239,358,633,726,891,1362,1578,2868
7607:3,22,239,354,395,726,837,1044,1567,2868
7608:3,239,302,495,749,1476,1762,1832,2618,3234
7612:153,591,616,917,1424,2158,11459,15583,16595,20440
7617:
7637:58,101,138,239,289,354,518,554,1499,1804
7657:918,20235,21265,23169,30463,31065,41203,48188,51537,61589
7661:165,268,1065,1382,1881,3093,3250,3288,6535,13838
7678:378,1206,1352,1876,2880,3107,3864,3915,20806,23191
7682:7836
7692:3,94,101,182,239,289,508,554,1382,1804
7699:929,1919,5353,9341,13298,18476,20952,21731,41954,105524
7707:3,29,239,495,749,1499,1804,1832,2618,3234
7708:50599,56536,74890,86436,112343
7713:29,48,236,239,496,546,749,1119,1187,3234
7734:6923,13278,32565,43313,77766,89664,90388,104045,115640
7741:94,101,162,289,302,554,749,861,1382,1804
7742:3,239,395,483,726,1957,2172,2868,4174,4181
7743:32,138,209,449,591,861,1164,2139,4880,5117
7751:29,48,162,239,285,394,901,1023,1119,1187
7760:94,165,1065,1382,1550,3250,3288,4173,5320,13838
7766:16879,21421,27171,31890,43500,44704,82919,107785,115553,120673
7787:1091,1820,4012,4249,5022,5729,6527,10295,11861,12776
7813:364,2083,3232,4057,4741,4833,7248,10970,11621,14936
7818:54,301,591,616,1231,1424,3855,4542,5575,7178
7823:760,877,1124,2153,7180,7727,10020,20718,27784,36757
7825:42,317,624,1449,1551,1790,1832,2618,3789,15182
7833:491,646,8020,19235,39641,43365,44474,44737,48401,51043
7841:48,58,61,101,239,289,496,861,899,1187
7844:3,239,395,490,726,837,1567,2172,2868,4181
7850:179,470,834,901,1023,1126,3841,4008,4187,7006
7863:29,58,96,101,114,289,302,554,749,3234
7869:1130,2021,3426,4218,5319,6359,6880,7675,13267,32062
7888:15,294,495,591,749,813,861,1476,1550,3234
7889:2379,3394,5935,16340,16685,18639,20462,24517,28464,68278
7894:94,211,364,1065,1382,1508,1881,3250,3288,3915
7903:
7915:32,48,96,273,787,899,1109,1119,1187,1344
7921:8117,10503,39402,43783,58374,70150,81699
7945:176,1147,1435,1449,1551,1790,6097,6455,8011,9417
7946:32,96,179,294,394,1023,1382,1535,3288,3841
7949:30,96,375,654,891,1109,1362,1508,4697,4967
7951:29,84,239,301,495,749,1023,1126,1476,3234
7958:
7962:29,239,289,361,554,861,901,931,1023,1382
7964:394,1001,1217,1930,2151,2185,3429,5239,6353,9215
7967:453,565,3996,11179,15204,23731,26531,45974,53369,56568
7969:254,2117,2177,2824,2917,4932,7194,7523,16950,22400
7975:3,239,246,395,726,837,1567,2024,2361,2868
7976:414,17456,19103,24075,28679,29146,35839,44501,61574,65220
7977:3,239,395,546,726,837,1567,2361,2868,5025
7981:65033
7990:94,165,1065,1382,1881,1951,2268,3250,3288,13838
8002:1003,1340,1875,2028,2345,4421,4856,14761,14955,16036
8008:
8009:66,591,690,861,1239,1424,7800,11459,13523,15583
8023:48,353,354,861,899,1119,1187,1499,1511,2200
8032:94,179,901,1126,1382,1551,1790,3250,3288,3841
8036:6128,10888,13371,19102,32914,36681,42430,54564,62664,72499
8054:116,481,571,873,931,2139,2583,3599,4880,7048
8065:32,58,138,239,289,554,736,861,1462,1550
8068:538,5053,5962,7450,8476,11358,16886,18975,21442,28945
8069:3,239,395,546,726,837,970,1567,2361,2868
8081:3,239,431,726,873,1832,2583,2618,3323,3730
8090:48,84,94,508,899,901,1023,1119,1187,3234
8097:1165,1359,1598,2048,4268,4275,4958,6210,6243,9846
8103:1701,3836,3890,5184,6979,7508,8781,9371,13392,16145
8104:
8130:1102,1173,1534,1762,1820,2570,2698,3521,5421,8095
8134:57519,105057
8137:15,29,58,70,101,138,239,289,861,1023
8141:367,962,974,2816,3753,5794,7235,10466,12332,14152
8144:93,2833,7235,8995,11255,12223,15949,34397,34589,37594
8150:17,29,94,101,138,289,302,554,861,2139
8159:246,358,1152,1287,1521,1897,2024,2429,3304,8457
8161:
8163:254,546,4068,4932,5022,5363,5729,7194,10295,13420
8184:9585,16357,26140,59031,82005,100323
8186:29,58,101,119,239,356,554,749,1804,3234
8200:3,22,239,395,726,837,1044,1499,1567,2868
8206:336,3145,5779,9462,11468,12145,15264,16047,21552,58005
8217:29,302,495,591,692,749,861,866,1476,3234
8224:45,58,84,289,354,787,901,1023,1109,1462
8225:774,6423,7817,8871,9217,9490,10046,20167,25783,33639
8227:2797,7740,16409,21804,30109,39601,49702,59973,92256,102264
8229:8,58,289,294,394,554,1444,1804,3730,4174
8245:
8263:
8264:179,834,901,1023,1126,3527,3841,4187,5857,7006
8270:8,54,176,1435,1551,2166,3789,3855,4542,8011
8276:3,17,495,749,901,1023,1126,1476,1499,3234
8285:8411,15334,19369,27217,29813,37496,68216,104457,104478
8286:1887,2514,4541,5299,20409,37478,41836,43013,44648,58250
8287:1164,1677,2008,2139,2634,3308,4425,5860,5985,15337
8290:29,302,495,692,915,1476,3234,4025,14617,16288
8310:1073,1104,4341,4918,5372,13167,28194,33230,37089,64576
8314:28327
8325:29,302,495,692,749,915,3234,4025,14617,16288
8326:3,239,254,394,395,656,726,1551,1790,2868
8334:2210,2580,5871,6457,9992,12318,28094,48066,49759,66494
8336:
8343:3,94,239,431,508,726,931,1550,2583,3250
8347:3,29,101,239,289,616,749,861,1804,3234
8352:94,245,356,429,431,873,931,1382,3250,4697
8368:15,94,101,289,508,554,1382,1804,3288,4174
8380:431,481,760,873,931,2583,3184,5398,7048,14754
8396:58,101,289,302,495,554,891,1102,1239,1804
8401:3,239,254,302,495,692,726,749,1476,3234
8406:29,58,101,119,289,364,378,749,1102,3234
8411:3,239,395,726,837,1567,2361,2868,5025,6284
8413:2456,2467,3158,9331,22273,49777,56878,91173
8435:
8449:1206,1744,2194,3484,7630,7859,7880,10687,11725,23191
8450:1686
8476:1105,13693,15987,20723,30537,42649,54380,67248,85986,92033
8477:189,736,3172,3599,3976,4487,4793,5117,7132,11861
8491:11326
8499:179,431,901,931,1002,1023,1126,2583,3841,4187
8500:2379,4455,5935,13157,16685,18639,20462,28464,42159,68278
8510:147,151,493,578,813,1822,2428,2535,6868,7477
8513:48,119,431,496,899,931,999,1119,1187,2139
8517:25041,57092
8530:15,17,179,301,302,749,1023,1126,1476,3234
8531:179,239,449,999,1023,1462,1499,1762,1832,2618
8534:398,2447,3180,3829,4126,4941,11641,15395,16155,24211
8536:470,1057,1876,3505,4008,4816,8151,8579,9598,11535
8537:147,151,493,578,1822,2428,2535,6868,7059,7477
8552:
8569:1206,1527,3915,4568,4825,4966,5000,5320,8514,10041
8578:106,974,2816,10466,13152,14152,21389,29976,50156,87337
8581:236,493,578,755,776,813,2428,7059,14018,14750
8582:15,101,289,358,554,749,1102,1462,1550,3234
8600:4205,6481,7045,8191,9152,15764,29440,30981,88756,101504
8603:9617,51517,72372,77673,107237,108785
8635:546,3328,4068,6632,13390,30657,32031,64596,75000,84709
8636:22,179,834,1023,1126,1499,1832,2618,3841,4187
8637:
8644:66,86,690,1089,1239,3017,3163,4497,5514,7800
8651:3,239,431,472,496,726,873,931,1119,2868
8660:17,32,58,70,101,138,162,508,554,899
8670:60302
8681:32,84,94,101,239,289,508,554,1109,1462
8692:353,654,673,1200,1468,2268,3162,3730,5553,7585
8711:
8717:
8718:179,834,1023,1126,1555,2153,2548,3841,4187,7006
8719:3,29,239,495,500,726,749,1164,1476,3234
8735:3,17,22,239,395,726,837,1499,2868,6759
8736:686,4194,5630,6127,6491,11671,16386,18239,32616,38545
8746:3,239,294,394,726,1344,1462,1499,1790,1832
8747:3,54,239,395,726,837,1567,2868,3855,4542
8755:
8760:294,1001,1217,1930,2151,2185,3429,5239,6353,9215
8765:
8768:357,535,1164,1544,2008,2068,2139,4880,4919,13523
8771:30,591,861,999,1231,1362,1424,1762,1772,5575
8774:48,96,138,508,656,1102,1109,1119,1187,1382
8782:5557,9265,11741,11897,17121,29475,31387,34322,82186,82863
8788:29,58,97,101,239,554,861,891,1089,3234
8789:94,165,1065,1382,1881,3093,3250,3288,5689,13838
8790:502,4628,5107,6575,7514,12760,16508,17581,18492,46031
8802:3,101,239,289,483,554,726,1762,1804,4174
8810:179,431,834,873,901,1023,1126,2583,3841,4187
8812:342,986,1756,2204,2379,2531,2967,7585,9453,13227
8822:
8825:58,238,239,289,356,654,901,1023,1126,1804
8844:2121,4205,6481,7045,8191,15764,29440,30981,88756,101504
8850:19697,35625
8852:1218,1307,6263,13178,17513,29626,39703,63683,72508,87096
8862:646,2484,6242,8273,16084,17708,19235,22891,44474,51043
8863:3,58,101,239,554,654,861,901,1023,1126
8868:431,481,571,931,1102,1762,2416,2570,2583,7048
8870:29,495,692,749,1476,1762,3234,3730,4025,5553
8872:179,354,510,901,1023,1287,2429,3841,4187,4542
8877:32,96,294,431,510,931,999,2200,2233,4697
8889:176,431,481,931,1551,1790,2583,3214,3789,7048
8890:5859,7806,11506,13022,13826,19224,19935,21593,23492,36526
8900:3,239,395,726,837,1567,2361,2868,5025,14750
8906:302,394,749,873,901,1023,1126,1405,2618,3234
8912:1218,5859,7806,11506,13022,13178,21593,23492,36526,72508
8913:2548,5111,10230,10232,10997,14793,15772,18269,31391,42506
8915:138,378,861,931,1102,1499,1832,2139,2618,3233
8916:237,1407,2014,2149,2979,12427,15941,19405,36085,44495
8920:2157,6433,7072,10071,10712,40537,74663,86065,91561,102149
8924:179,357,535,1023,1126,1410,2326,3841,4187,4919
8931:58,114,131,239,289,301,554,901,1126,1804
8935:3,239,356,395,431,726,754,2583,2868,3017
8936:54180,89051
8958:3,119,194,239,395,726,1009,1140,1567,2868
8984:
9000:32,94,96,431,508,554,931,1102,1382,1804
9001:4797,7126,15627,15846,29087,37507,45229,51115,53543,68162
9013:28,285,1133,3062,3638,5991,10349,13717,14779,30461
9024:22,278,354,470,1044,1212,2430,3505,3563,4816
9079:217,381,1501,3516,4702,6836,7516,25656,38257,41385
9085:29,48,496,749,899,901,1119,1126,1476,3234
9096:378,1206,1267,2068,3915,4966,5184,5254,5545,8514
9098:985,1086,1558,2345,2526,3753,4963,14761,15676,20734
9106:3,239,395,726,837,1567,2361,2868,5025,6284
9111:29,32,96,239,302,873,891,931,1109,3234
9122:861,1424,2060,3028,3158,3162,3730,5553,11459,15583
9128:29,58,94,103,239,356,508,780,1109,1382
9135:238,302,495,749,873,931,1462,1476,2618,3234
9141:1206,2694,6601,7859,7880,8225,10687,11725,22705,38204
9152:48,239,402,508,813,899,1119,1187,1382,3233
9155:153,591,861,917,1424,4268,4958,6210,11459,15583
9157:34070
9158:1164,2139,3717,4880,5812,6916,17403,20279,21696,55222
9159:294,353,394,1598,1930,2185,2268,3429,4958,6353
9160:189,4459,10687,19697,24985,35625,38204,43526,69667,81432
9161:760,877,1013,1124,1400,2153,7711,10020,12207,14754
9171:3,29,119,239,495,692,726,749,1476,3234
9173:3,138,239,395,449,521,726,837,1567,2868
9200:3505,4008,4765,4816,5076,9059,9598,11535,12915,16366
9224:176,226,1066,1435,1449,1790,3309,3789,6455,8011
9225:311,546,678,1077,2021,3256,3704,4068,5975,10071
9233:523,15373,22776,44134,69008,69881,89432,119615,121747,122837
9236:96,209,827,855,1109,1205,1744,3977,4275,6243
9237:29,101,239,289,301,483,749,1140,1804,3234
9238:3,239,395,726,837,1344,1544,1567,2868,4919
9245:15,2117,2177,2824,2917,7523,12908,16950,22400,31615
9249:11967,15047,48343,62893,67799,106376
9256:3,116,239,395,726,1102,1567,1762,2868,4542
9276:120,4797,7126,15627,30413,32200,45229,51115,53543,68162
9288:3,239,395,726,888,1287,2200,2429,2868,3304
9290:
9291:48,239,402,616,780,787,899,1119,1187,2030
9310:58,73,101,289,530,1313,1804,2469,4174,5575
9312:3,29,239,302,495,726,749,1200,1476,3234
9313:776,787,889,2121,2743,2829,4205,6129,6793,9106
9331:11246,24308,28740,52132,64240,69121
9333:9731
9350:106,303,380,449,521,1510,1622,2163,4048,5581
9357:80021
9359:3,48,58,239,496,554,1119,1187,1804,4174
9364:508,1065,1180,1205,1344,1382,2168,3250,3288,4919
9368:50917,72716
9369:431,481,571,931,1339,2103,2583,6916,7048,8860
9371:3,58,101,239,496,554,1119,1499,1762,1804
9381:1913,7931,19319,19376,22507,22856,27768,40263,62347,94260
9389:18077,32076,39645,45970,63225,72606,95029,97686,109119
9394:3,29,239,495,692,726,736,749,1476,3234
9400:58,101,138,236,238,289,591,813,861,1804
9402:
9420:3,239,395,726,837,1180,1326,1567,2361,2868
9431:179,901,1023,1126,2085,3527,3841,4187,7006,12872
9432:858,1542,1762,2570,2683,5421,7178,7438,8288,15006
9433:16952,95228,103886
9437:66,690,1239,2897,4592,4627,4685,6599,7800,13704
9442:6560,9121,28926,28953,34587,38676,46823,47872,57259,75480
9443:29,48,58,239,302,394,554,656,861,1119
9451:3,48,239,496,726,899,1187,2626,3730,4268
9473:760,1124,2153,2694,7180,10020,14754,15886,22705,23884
9474:
9486:
9487:22,138,294,394,449,521,690,1239,1499,1790
9489:29,495,692,749,787,888,1476,1550,3234,4025
9494:94,508,678,827,1065,1205,1382,1410,3250,3288
9498:
9499:2966,3749,4246,5794,9721,13470,71247,82008,106281,121847
9500:4215,5022,5729,10295,10749,13931,14871,15787,16390,29221
9507:176,211,1435,1551,1951,2268,2937,3789,6855,8011
9514:
9525:58,131,289,301,394,431,554,931,1119,1187
9528:185,353,375,559,1418,1951,2115,4697,4907,4967
9531:
9535:378,1600,3864,3915,4966,5022,5729,8167,8514,10295
9538:58,162,194,483,554,591,656,690,861,4174
9541:
9553:3901,16056,108638,111574,122169
9568:311,1547,7622,8759,11737,18602,19378,21479,27593,28122
9570:1287,1521,2200,2429,2447,3274,3304,3829,4126,24211
9571:6657,10031,33632,36268,46731,54474,57701,65998,67596,105369
9573:4,538,5962,6606,7450,9323,10305,11358,16886,21442
9576:
9580:1231,1558,2467,3158,4210,4288,4423,5303,5575,7243
9590:58,245,289,361,402,554,1109,1140,1382,2139
9593:3,239,395,726,837,1342,1567,1970,2361,2868
9606:119,189,736,1091,1589,2068,3484,4249,6379,6527
9612:58,101,162,239,289,554,873,901,1023,1102
9613:294,394,486,1001,1152,2185,2200,2429,3304,3429
9614:
9630:94,508,984,1065,1382,2153,3250,3288,3599,14754
9665:29,84,96,495,591,749,861,1109,1476,3234
9666:11644
9668:45,86,189,356,3017,4173,4497,5514,5925,5929
9680:179,194,834,901,1023,1126,1140,2097,3841,4187
9685:8411,15334,19369,29813,37496,79453
9693:294,375,394,1001,1231,1825,2338,2626,3429,4967
9694:42,94,508,1002,1065,1382,1832,1881,2618,3250
9696:9203,10954,11142,11160,12742,15130,47559,62728,63296,68421
9711:18422,27741,36005,36868,36887,39875,50506,86488,88297,97047
9722:61,116,431,873,931,1287,1410,2429,3304,4542
9727:776,6766,10075,12379,12892,18452,20850,22645,41385,75602
9742:5724,7003,12100,14591,25764,46265,59777,63132,68750,87195
9745:17,32,58,84,101,289,361,554,861,1023
9752:
9753:15,472,496,594,812,1119,3046,4420,12133,14370
9755:29,66,388,495,690,692,749,1476,3234,4025
9757:9682,23599,44199,45321,48361,59623,66919,69216,70890,103016
9786:3,32,48,96,239,496,726,1119,1187,1410
9808:361,402,3223,4068,6632,9691,13449,22906,26411,37189
9810:1122,1406,9448,15937,23206,23398,30223,33683,33720,52070
9812:3,48,239,472,496,726,899,1187,2868,3730
9813:388,633,678,1152,1287,1521,2429,3304,5169,6793
9818:
9820:10526,12061,17423,23676,42414,49696,77465,105761,116877,122374
9824:774,970,1524,1744,1827,2403,2696,2714,3207,10046
9827:48,472,875,899,1089,1119,1187,1287,2200,3304
9831:574,1147,1400,1740,2632,3211,7711,9417,11255,14593
9834:294,889,1001,1217,1930,2151,2185,3429,6353,6793
9837:29,101,138,289,483,554,901,1023,1126,3234
9839:32,209,543,855,1109,2379,3546,3680,5346,7031
9840:4256,10248,10365,18253,28705,30489,35154,40107,54886,71315
9864:29,470,495,692,749,888,1405,1476,3234,4008
9879:138,380,449,521,1510,1622,2163,2700,4048,5581
9890:15,17,29,58,84,101,302,554,861,1023
9891:3,29,239,495,692,726,749,1476,1762,3234
9892:4475,16263,37528,59900,74972,78114,79214,95575
9896:58,101,116,138,245,289,449,483,554,4174
9899:3,239,395,546,726,837,1567,2361,2868,5025
9900:48,101,116,289,508,554,899,1119,1187,1382
9911:8671,11951,14485,17015,23378,30993,52939,73909,76085,105901
9926:3,45,84,239,591,726,861,1239,1578,1762
9927:94,138,239,356,358,483,508,1102,1119,1382
9929:3,32,96,239,395,726,837,1109,1567,2868
9944:29614,36269,36570,81557,104917,107205
9945:95,559,2115,2246,4697,4907,4967,9580,9916,15487
9946:
9961:
9984:12550,34007,36592,42912,46837,71844,74617,96683,97349,117863
10030:32,96,101,162,239,289,518,1140,1239,2139
10040:3167,4119,7235,11834,13848,28755,29783,34397,46771,77946
10050:2447,3180,3829,4126,4941,8209,11641,15395,16155,24211
10051:409,35144
10073:194,1140,1277,2062,4996,5266,7578,10012,10040,23867
10078:
10082:3,94,239,431,508,726,873,931,2868,3250
10084:3068
10086:9326,10259,57634
10088:25368,40142,50278
10090:890,53761
10110:3,239,395,726,837,1567,2361,2868,4802,5025
10111:119,179,402,736,901,1023,3841,4187,4697,4967
10115:9786,15606,21863,25478,59971,78592,82636,87749,88489,115268
10117:211,2083,5715,9387,22942,39134,39584,42701,50467,53028
10130:179,834,901,1126,2085,3527,3841,4187,7006,12872
10132:1152,1521,2200,2429,3274,14551,14590,20807,22281,37739
10133:
10136:93,1726,8995,9722,12223,12532,13739,29021,42721,60448
10140:29,302,495,692,749,1395,1476,1561,4025,16288
10148:877,1124,1803,2153,4394,5670,7180,10511,12218,14754
10155:58,73,289,530,554,678,1804,2469,4174,4542
10156:
10194:3,239,395,470,726,837,999,1567,1762,2868
10196:3,239,395,726,1009,1344,1567,2868,3730,4919
10200:970,1524,2403,3506,7817,8871,9217,9490,10046,33639
10210:176,1066,1449,1551,3789,5184,5254,5545,6455,11644
10233:18156,20207,37324,52756,58282,64260,65269,89230,95841,114024
10235:176,1066,1435,1449,1551,1790,3309,6455,8011,10695
10236:
10237:58,94,101,554,1382,1762,1804,3250,3288,4174
10249:3653
10254:15452,18788,20859,21202,31783,37231,45593,55596,85605,86600
10267:29,101,239,289,554,749,1119,1187,2162,3234
10275:2617,12781,14670,14729,22110,40330,41595,46054,68375,74118
10276:3,15,58,101,138,239,289,554,1140,1804
10279:45,343,1550,1676,4173,6033,6130,15748,22726,35839
10302:3,239,495,692,726,749,1476,2868,3234,3730
10303:22218,46240,76972
10304:32239
10306:17,29,32,94,101,289,394,508,554,1382
10313:497,827,1205,3618,3977,4991,5676,5871,6457,12237
10317:3,239,395,726,837,1567,2361,2868,5025,6284
10335:
10339:15,29,58,101,239,289,483,554,931,1119
10342:30,73,86,101,356,530,554,891,1804,4174
10346:
10359:3,239,285,302,495,692,726,749,1476,3234
10364:3472,3537,10723,14345,21366,23467,32598,32721,34880,36715
10366:29,58,162,239,354,361,861,1109,1462,1550
10371:1139,3348,4425,4427,4586,5398,5550,7153,11612,26985
10377:48,58,101,138,449,496,554,1119,1187,4174
10378:18935,97626
10387:
10388:32,94,96,179,449,901,1023,1126,1382,3841
10392:
10408:3370,6754,12743,14793,18269,33763,35218,45954,76213,108622
10420:176,591,861,1424,1435,1551,1790,3789,11459,15583
10427:9711,14908,63872,89690,105945
10439:29,84,101,239,289,554,749,861,1804,3234
10445:431,481,571,873,1339,2583,4107,7048,9581,21380
10454:1471,1885,2701,7721,8150,9699,14554,19039,31015,64719
10471:30,58,73,101,554,891,1362,1762,1804,4174
10478:58,94,162,302,394,508,554,1140,1382,3234
10479:16697,82309,113585
10480:58,73,101,530,554,591,861,1424,1804,4174
10488:3,22,239,395,726,837,1044,1499,1567,2868
10502:3022,11241,53201
10513:642,2683,6582,6929,7178,7667,8288,11194,21030,41507
10523:176,1066,1449,1551,1790,1885,3309,3789,6455,8011
10543:2646,4856,16269,18850,20173,21433,22970,47257,52955,61025
10554:
10563:3,94,138,239,394,496,891,899,1119,1764
10564:3,239,395,546,726,873,931,2583,2868,4542
10570:29,30,495,692,749,873,891,931,1476,3234
10573:
10580:41,107,1091,5484,5522,11861,17567,20312,38844,45956
10636:3,101,239,289,554,726,1804,2868,4174,4542
10655:22,657,1044,1499,2430,2976,5638,9482,9890,13468
10691:483,490,1021,1413,2172,3805,3839,4181,4374,5542
10693:73,101,289,530,554,591,861,1424,1804,4174
10698:162,179,194,591,861,901,1023,1126,1140,4187
10707:
10710:239,394,496,546,749,1119,1239,1476,1499,2618
10726:22655,69494,103120
10747:93815
10758:888,889,1606,2538,3292,4328,4499,5413,6793,12066
10770:311,2021,2543,3651,4218,6880,7622,9594,10981,13267
10779:
10794:153,616,861,917,1424,2158,11459,15583,16595,20440
10801:2286,3146,3573,11325,18409,20238,25693,69427,90504,103715
10807:48,472,496,594,899,1119,1127,1187,1359,6243
10820:114,4210,4288,5303,6729,7231,8678,10021,26326,42803
10842:
10843:3,17,395,726,873,931,1190,1205,2583,2626
10844:1888,4740,12691,18375,29816,32344,39801,45231,49202,86819
10845:7929,10770,13667,40137,61664,65072,87785,111927
10854:13566,13836,16689,17908,23368,25184,32321,38499,49072,51617
10858:654,680,946,1089,1358,2734,3028,3162,5553,11208
10871:6418,20535,30386,51272,59264,63696,66896,67143,83568,96678
10892:1168,6759,11719,17164,17290,22663,61631,63845,68217,83457
10905:
10908:48,407,518,873,899,931,999,1119,1187,2583
10913:2956,9497,12306,12869,19405,20118,22926,29117,54167,57902
10920:58,65,101,239,358,518,554,616,654,861
10955:48,472,496,594,1050,1119,1187,1359,1598,4268
10956:3,239,395,726,837,1567,2361,2868,5025,6284
10968:9197,21934,25375,37999,79351
10991:431,873,888,1164,1549,1551,1578,1790,2139,2583
10999:3,17,29,239,495,690,749,1239,1476,3234
11000:345,1453,3498,5078,5860,9548,10071,13007,37567,45806
11022:3,239,395,518,563,726,837,1567,1970,2868
11034:29,162,495,749,861,1140,1462,1476,1832,3234
11037:311,1902,2021,4218,5178,6880,9435,11467,13267,13312
11047:1359,3652,6243,7066,8404,9846,15212,19420,19932,29891
11055:
11099:29,302,495,692,749,944,1462,1476,2618,3234
11105:29,48,101,239,289,302,554,899,1187,3234
11110:1164,1377,2008,2139,4727,4770,9524,21696,34500,77946
11118:
11132:189,6315,7630,9472,9524,12115,19697,22365,29764,35625
11134:94,131,1065,1326,1382,1881,3250,3288,5699,10071
11135:96,209,431,481,855,931,2583,5753,6793,7048
11149:3,32,96,239,302,495,749,1476,1762,3234
11150:6120
11193:15393,20893,20998,24881,25434,49767,55405,58225,85687,87613
11211:93483
11222:104,1183,3630,4786,31131,31638,33250,34240,43490,63043
11228:678,774,827,970,1145,1205,1410,1827,2696,3977
11240:
11259:
11264:3,17,29,239,495,690,692,726,749,1476
11273:3,29,239,495,726,749,999,1476,1499,3234
11278:4135,5702,5987,9579,14823,15540,16804,39285,40542,69749
11279:2405,13926,19000,52989,113529
11280:
11287:3,239,395,431,726,931,1102,1762,2583,2868
11332:9752,31188,33019,55777,74854,85124,98337,100792,103220,108417
11360:12307
11363:380,449,521,546,1622,2292,4048,5581,5857,6491
11378:61,1009,1708,1776,1905,2239,2597,3847,4171,5598
11388:9538,30923,33330,34115,36303,63461,76685,104378,115395,118729
11394:1606,1820,6105,7041,8587,9876,12776,16191,18360,26483
11404:45,1091,1550,2876,4292,5022,5729,6849,10295,11861
11414:10011,14778,18319,20183,39447,41184,55798,59953,84640
11418:220,378,431,754,873,931,1527,2583,3599,7048
11419:3,239,395,449,521,726,837,1567,2292,2868
11426:20783,20972,21816,24143,25915,30311,44937,52758,56874,113477
11427:3054,17588,21207,31879,37325
11428:54,2166,3855,4542,6485,7505,10127,23555,29978,34752
11431:
11437:535,2548,5111,10230,10232,10438,10664,10997,15772,22533
11439:1003,1985,2545,8082,16517,23692,32969,69005,71485,96520
11444:29,301,431,495,692,749,873,1476,3234,5567
11458:658,9716,17443,17800,24893,49420,63341,79080,85708
11462:429,431,481,873,931,2139,2583,3184,4880,6793
11463:29,58,94,101,239,289,508,861,901,1023
11484:221,4423,5157,5575,5604,5869,7243,7841,8156,13523
11507:93,361,2064,4068,4123,5022,5729,10295,10749,12223
